survey_year,dorn_group,tenure_class,displaced_thousands,unweighted_count,sampling_variance
2022,mechanic,all_tenures,174.62825339999998,44,968.5897200574666
2022,mgmtrel,all_tenures,339.43976790000005,78,2104.715618326704
2022,mining,all_tenures,10.4954658,3,47.50367533217726
2022,operator,all_tenures,304.7421432,69,1858.2634413403925
2022,otheragr,all_tenures,31.401254400000003,10,117.88882632811247
2022,othpers,all_tenures,59.0763389,15,256.2508072189001
2022,product,all_tenures,89.0469623,28,481.2837806245537
2022,prof,all_tenures,1236.2961653,302,6859.41122719672
2022,recreation,all_tenures,94.6493906,27,436.2192098869464
2022,retsales,all_tenures,571.0637578000001,137,2907.886680710981
2022,shealth,all_tenures,157.0775504,38,1041.058101928391
2022,tech,all_tenures,265.7216763,56,1471.3674394684017
2022,transp,all_tenures,690.8748995000001,167,4013.09835273405
2022,beauty,long_tenured,57.158263500000004,11,344.7456361872364
2022,child,long_tenured,5.419421900000001,4,8.214704615887312
2022,clean,long_tenured,60.5842391,14,337.31676394985567
2022,cleric,long_tenured,502.9065928,132,2696.559758555557
2022,constr,long_tenured,139.7314118,33,732.9300091709858
2022,exec,long_tenured,495.5432209,125,2273.6400321138017
2022,farmer,long_tenured,5.5167150000000005,2,19.909189776867688
2022,finsales,long_tenured,126.4775059,32,668.9578773858381
2022,firepol,long_tenured,9.177517400000001,3,42.620609525556894
2022,food,long_tenured,283.7795321,73,1370.2213289171618
2022,guard,long_tenured,27.5476397,6,145.60388294164096
2022,janitor,long_tenured,70.7815135,21,350.40040617510107
2022,mechanic,long_tenured,98.1671041,23,610.1824589271503
2022,mgmtrel,long_tenured,165.0865852,39,800.2378174379987
2022,operator,long_tenured,141.8643046,32,807.3421613129537
2022,otheragr,long_tenured,4.0984762,3,7.583453937264027
2022,othpers,long_tenured,24.0018162,7,107.01409209650134
2022,product,long_tenured,38.215808300000006,15,159.98569042666327
2022,prof,long_tenured,604.8423654999999,156,3042.662743796067
2022,recreation,long_tenured,57.4114026,16,224.27810787879724
2022,retsales,long_tenured,209.1198463,52,990.2065776196101
2022,shealth,long_tenured,72.32973879999999,14,468.07954540892763
2022,tech,long_tenured,114.1005709,23,743.4424407227845
2022,transp,long_tenured,209.0918478,59,1331.0843046838957
2024,beauty,all_tenures,34.0104841,9,159.19436409411162
2024,child,all_tenures,34.1733015,8,186.20313892537277
2024,clean,all_tenures,35.391250400000004,8,259.95518242927494
2024,cleric,all_tenures,850.7622903,198,5426.102698403334
2024,constr,all_tenures,287.468174,67,1606.0373201676944
2024,exec,all_tenures,789.113814,201,4260.577989506582
2024,finsales,all_tenures,179.9279223,47,1043.5495530610692
2024,firepol,all_tenures,11.841461500000001,3,46.33430010704505
2024,food,all_tenures,364.35804729999995,80,2512.465709826634
2024,guard,all_tenures,26.6812251,7,151.15454785217187
2024,janitor,all_tenures,144.6197622,35,837.1186304388787
2024,mechanic,all_tenures,184.2638659,41,1076.5625499205116
2024,mgmtrel,all_tenures,278.3029244,64,2013.4219241630349
2024,mining,all_tenures,6.174816799999999,2,29.17699448946458
2024,operator,all_tenures,310.8040598,72,1665.669236062175
2024,otheragr,all_tenures,52.5236445,13,241.89905650751524
2024,othpers,all_tenures,28.2125725,10,119.78080718411408
2024,product,all_tenures,151.2044861,36,724.8832649360846
2024,prof,all_tenures,1008.0059545,244,5447.630685075827
2024,recreation,all_tenures,24.7190499,6,109.0547338889932
2024,retsales,all_tenures,440.1872441,94,2571.9621487433187
2024,shealth,all_tenures,180.5712137,45,915.6498247104522
2024,tech,all_tenures,157.1438852,40,714.1754076001057
2024,transp,all_tenures,510.1556511,116,3050.1367118242447
2024,beauty,long_tenured,19.287243699999998,4,103.31045115077288
2024,child,long_tenured,10.359909599999998,2,52.50829534987799
2024,clean,long_tenured,11.807030300000001,3,63.674160551868695
2024,cleric,long_tenured,342.6415442,89,1698.7574658963485
2024,constr,long_tenured,77.0774086,21,355.5156756479812
2024,exec,long_tenured,443.78645400000005,116,2290.171224487659
2024,finsales,long_tenured,84.5609824,25,329.4330471027633
2024,firepol,long_tenured,3.427949,1,11.11044339942066
2024,food,long_tenured,110.4255922,26,697.5975910938138
2024,guard,long_tenured,19.2824512,6,90.23767021671168
2024,janitor,long_tenured,39.3879863,10,194.3129615993778
2024,mechanic,long_tenured,95.4375266,21,665.7480797508478
2024,mgmtrel,long_tenured,127.29228780000001,28,635.3535301726528
2024,mining,long_tenured,0.5379586000000001,1,0.33436544103409904
2024,operator,long_tenured,89.9999675,22,438.55691574928466
2024,otheragr,long_tenured,21.42352,5,102.1824356439587
2024,othpers,long_tenured,17.584034,5,93.05935650741517
2024,product,long_tenured,73.8126332,19,330.4661248667824
2024,prof,long_tenured,474.4073813,121,2606.339604690015
2024,recreation,long_tenured,8.938937600000001,2,36.356436311279005
2024,retsales,long_tenured,193.0233999,43,905.7691660847458
2024,shealth,long_tenured,75.2371319,18,433.16067715710983
2024,tech,long_tenured,35.410254099999996,11,156.9332898636587
2024,transp,long_tenured,173.4890618,42,1018.4682653593512
